,axis_x/Value,axis_y/Value,axis_z/Value,eco_type/Value
121,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
122,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
123,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
124,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
125,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
126,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
127,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
128,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
129,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
130,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
131,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
132,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
133,0.6688510266491918,0.5915371329879102,0.7032967032967035,1.0
134,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
135,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
136,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
137,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
138,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
139,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
140,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
141,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
142,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
143,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
144,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
145,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
146,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
147,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
148,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
149,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
150,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
151,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
152,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
153,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
154,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
155,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
156,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
157,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
158,0.7112276103101791,0.5647668393782384,0.5892857142857144,1.0
159,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
160,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
161,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
162,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
163,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
164,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
165,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
166,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
167,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
168,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
169,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
170,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
171,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
172,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
173,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
174,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
175,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
176,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
177,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
178,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
179,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
180,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
181,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
182,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
183,0.5469637396242901,0.7253886010362693,0.4436813186813189,1.0
184,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
185,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
186,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
187,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
188,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
189,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
190,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
191,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
192,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
193,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
194,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
195,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
196,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
197,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
198,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
199,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
200,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
201,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
202,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
203,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
204,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
205,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
206,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
207,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
208,0.6561817387505462,0.7141623488773747,0.5755494505494507,1.0
209,0.6155526430755789,0.6666666666666666,0.5,1.0
210,0.6155526430755789,0.6666666666666666,0.5,1.0
211,0.6155526430755789,0.6666666666666666,0.5,1.0
212,0.6155526430755789,0.6666666666666666,0.5,1.0
213,0.6155526430755789,0.6666666666666666,0.5,1.0
214,0.6155526430755789,0.6666666666666666,0.5,1.0
215,0.6155526430755789,0.6666666666666666,0.5,1.0
216,0.6155526430755789,0.6666666666666666,0.5,1.0
217,0.6155526430755789,0.6666666666666666,0.5,1.0
218,0.6155526430755789,0.6666666666666666,0.5,1.0
219,0.6155526430755789,0.6666666666666666,0.5,1.0
220,0.6155526430755789,0.6666666666666666,0.5,1.0
221,0.6155526430755789,0.6666666666666666,0.5,1.0
222,0.6155526430755789,0.6666666666666666,0.5,1.0
223,0.6155526430755789,0.6666666666666666,0.5,1.0
224,0.6155526430755789,0.6666666666666666,0.5,1.0
225,0.6155526430755789,0.6666666666666666,0.5,1.0
226,0.6155526430755789,0.6666666666666666,0.5,1.0
227,0.6155526430755789,0.6666666666666666,0.5,1.0
228,0.6155526430755789,0.6666666666666666,0.5,1.0
229,0.6155526430755789,0.6666666666666666,0.5,1.0
230,0.6155526430755789,0.6666666666666666,0.5,1.0
231,0.6155526430755789,0.6666666666666666,0.5,1.0
232,0.6155526430755789,0.6666666666666666,0.5,1.0
233,0.6155526430755789,0.6666666666666666,0.5,1.0
234,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
235,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
236,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
237,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
238,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
239,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
240,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
241,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
242,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
243,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
244,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
245,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
246,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
247,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
248,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
249,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
250,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
251,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
252,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
253,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
254,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
255,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
256,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
257,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
258,0.6347750109218,0.7521588946459412,0.41208791208791196,1.0
259,0.6256006989951944,0.6813471502590673,0.4436813186813189,1.0
260,0.6256006989951944,0.6813471502590673,0.4436813186813189,1.0
261,0.6256006989951944,0.6813471502590673,0.4436813186813189,1.0
262,0.6256006989951944,0.6813471502590673,0.4436813186813189,1.0
263,0.6256006989951944,0.6813471502590673,0.4436813186813189,1.0
264,0.5854084753167322,0.7789291882556131,0.4368131868131866,1.0
265,0.5854084753167322,0.7789291882556131,0.4368131868131866,1.0
266,0.5854084753167322,0.7789291882556131,0.4368131868131866,1.0
267,0.5854084753167322,0.7789291882556131,0.4368131868131866,1.0
268,0.5854084753167322,0.7789291882556131,0.4368131868131866,1.0
269,0.5211882918304938,0.8333333333333333,0.1428571428571428,1.0
270,0.5211882918304938,0.8333333333333333,0.1428571428571428,1.0
271,0.5211882918304938,0.8333333333333333,0.1428571428571428,1.0
272,0.5211882918304938,0.8333333333333333,0.1428571428571428,1.0
273,0.5211882918304938,0.8333333333333333,0.1428571428571428,1.0
274,0.8540847531673221,0.49999999999999994,0.3255494505494507,1.0
275,0.8540847531673221,0.49999999999999994,0.3255494505494507,1.0
276,0.8540847531673221,0.49999999999999994,0.3255494505494507,1.0
277,0.8540847531673221,0.49999999999999994,0.3255494505494507,1.0
278,0.8540847531673221,0.49999999999999994,0.3255494505494507,1.0
279,0.7404980340760158,0.5829015544041449,0.45879120879120894,1.0
280,0.7854958497160333,0.5094991364421415,0.5796703296703294,1.0
281,0.7348186981214505,0.658894645941278,0.6016483516483517,1.0
282,0.6850152905198778,0.6450777202072538,0.587912087912088,1.0
283,0.779379641764963,0.5639032815198618,0.598901098901099,1.0
284,0.8553953691568371,0.429188255613126,0.3928571428571428,1.0
285,0.6649191786806466,0.6295336787564767,0.5810439560439562,1.0
286,0.6269113149847095,0.6813471502590673,0.5549450549450547,1.0
287,0.6391437308868503,0.6986183074265975,0.5425824175824174,1.0
288,0.687199650502403,0.694300518134715,0.6030219780219781,1.0
289,0.6408912188728703,0.8359240069084628,0.4436813186813189,1.0
290,0.6408912188728703,0.8359240069084628,0.4436813186813189,1.0
291,0.725644386194845,0.5863557858376511,0.5700549450549448,1.0
292,0.6190476190476191,0.5854922279792746,0.5906593406593408,1.0
293,0.7142857142857144,0.6545768566493955,0.5975274725274722,1.0
294,0.8025338575797292,0.5120898100172712,0.5082417582417582,1.0
295,0.6365224989078201,0.6459412780656304,0.48076923076923084,1.0
296,0.6837046745303627,0.6226252158894645,0.5274725274725274,1.0
297,0.7038007863695938,0.6485319516407599,0.662087912087912,1.0
298,0.7212756662297948,0.6234887737478411,0.6112637362637363,1.0
299,0.8073394495412844,0.5768566493955094,0.26923076923076916,1.0
300,0.8073394495412844,0.5768566493955094,0.26923076923076916,1.0
301,0.744429882044561,0.4818652849740932,0.5494505494505493,1.0
302,0.744429882044561,0.4818652849740932,0.5494505494505493,1.0
303,0.7016164263870687,0.6018998272884283,0.48901098901098905,1.0
304,0.872433377020533,0.5647668393782384,0.3186813186813189,1.0
305,0.7003058103975536,0.7262521588946459,0.39560439560439553,1.0
306,0.6719091306247271,0.6813471502590673,0.39423076923076916,1.0
307,0.6858890345128879,0.6088082901554404,0.5329670329670328,1.0
308,0.6601135867190914,0.7564766839378237,0.537087912087912,1.0
309,0.6968108344255134,0.6882556131260794,0.7115384615384617,1.0
310,0.6968108344255134,0.6882556131260794,0.7115384615384617,1.0
311,0.8706858890345129,0.39291882556131263,0.4656593406593408,1.0
312,0.8706858890345129,0.39291882556131263,0.4656593406593408,1.0
313,0.6780253385757974,0.575993091537133,0.6167582417582418,1.0
314,0.6780253385757974,0.575993091537133,0.6167582417582418,1.0
315,0.690257754477938,0.6545768566493955,0.5741758241758244,1.0
316,0.6924421144604631,0.6398963730569948,0.5233516483516483,1.0
317,0.8645696810834427,0.44473229706390327,0.5975274725274722,1.0
318,0.7391874180865008,0.6580310880829014,0.39972527472527464,1.0
319,0.7321974661424204,0.6459412780656304,0.5782967032967035,1.0
320,0.7321974661424204,0.6459412780656304,0.5782967032967035,1.0
321,0.7234600262123199,0.572538860103627,0.5343406593406597,1.0
322,0.7234600262123199,0.572538860103627,0.5343406593406597,1.0
323,0.7011795543905637,0.5656303972366148,0.6895604395604393,1.0
324,0.7011795543905637,0.5656303972366148,0.6895604395604393,1.0
325,0.8020969855832243,0.5587219343696028,0.4903846153846154,1.0
326,0.8020969855832243,0.5587219343696028,0.4903846153846154,1.0
327,0.7169069462647445,0.625215889464594,0.6552197802197801,1.0
328,0.6089995631280036,0.7573402417962003,0.5453296703296702,1.0
329,0.6089995631280036,0.7573402417962003,0.5453296703296702,1.0
330,0.6828309305373527,0.6709844559585492,0.5233516483516483,1.0
331,0.6828309305373527,0.6709844559585492,0.5233516483516483,1.0
332,0.6430755788553955,0.689119170984456,0.5137362637362637,1.0
333,0.6430755788553955,0.689119170984456,0.5137362637362637,1.0
334,0.6697247706422018,0.6692573402417962,0.4381868131868134,1.0
335,0.6697247706422018,0.6692573402417962,0.4381868131868134,1.0
336,0.6413280908693754,0.657167530224525,0.5755494505494507,1.0
337,0.6413280908693754,0.657167530224525,0.5755494505494507,1.0
338,0.6644823066841417,0.5837651122625216,0.604395604395604,1.0
339,0.6644823066841417,0.5837651122625216,0.604395604395604,1.0
340,0.6422018348623854,0.6355785837651122,0.5357142857142856,1.0
341,0.6422018348623854,0.6355785837651122,0.5357142857142856,1.0
342,0.615989515072084,0.7461139896373057,0.39423076923076916,1.0
343,0.615989515072084,0.7461139896373057,0.39423076923076916,1.0
344,0.6513761467889909,0.7037996545768566,0.5604395604395602,1.0
345,0.6513761467889909,0.7037996545768566,0.5604395604395602,1.0
346,0.6819571865443426,0.6459412780656304,0.614010989010989,1.0
347,0.6819571865443426,0.6459412780656304,0.614010989010989,1.0
348,0.6740934906072522,0.584628670120898,0.5947802197802194,1.0
349,0.6740934906072522,0.584628670120898,0.5947802197802194,1.0
350,0.7413717780690259,0.6036269430051813,0.5700549450549448,1.0
351,0.6745303626037571,0.6390328151986182,0.6524725274725274,1.0
352,0.6745303626037571,0.6390328151986182,0.6524725274725274,1.0
353,0.6588029707295763,0.6027633851468048,0.6813186813186816,1.0
354,0.6588029707295763,0.6027633851468048,0.6813186813186816,1.0
355,0.6260375709916994,0.6778929188255614,0.5041208791208791,1.0
356,0.6260375709916994,0.6778929188255614,0.5041208791208791,1.0
357,0.6963739624290084,0.6519861830742659,0.5796703296703294,1.0
358,0.6963739624290084,0.6519861830742659,0.5796703296703294,1.0
359,0.690257754477938,0.5932642487046631,0.6208791208791209,1.0
360,0.690257754477938,0.5932642487046631,0.6208791208791209,1.0
361,0.8466579292267367,0.6096718480138169,0.5412087912087915,1.0
362,0.6867627785058978,0.6744386873920553,0.5824175824175821,1.0
363,0.6989951944080385,0.7150259067357512,0.546703296703297,1.0
364,0.6976845784185235,0.5414507772020725,0.6195054945054941,1.0
365,0.6976845784185235,0.5414507772020725,0.6195054945054941,1.0
366,0.72782874617737,0.4473229706390328,0.3475274725274726,1.0
367,0.72782874617737,0.4473229706390328,0.3475274725274726,1.0
368,0.7396242900830058,0.5820379965457685,0.5384615384615383,1.0
369,0.7396242900830058,0.5820379965457685,0.5384615384615383,1.0
370,0.8235037134119703,0.45164075993091535,0.7046703296703294,1.0
371,0.7732634338138926,0.5673575129533679,0.662087912087912,1.0
372,0.743119266055046,0.5958549222797926,0.43131868131868156,1.0
373,0.6780253385757974,0.6174438687392054,0.48076923076923084,1.0
374,0.7522935779816515,0.5518134715025906,0.598901098901099,1.0
375,0.7522935779816515,0.5518134715025906,0.598901098901099,1.0
376,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
377,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
378,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
379,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
380,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
381,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
382,0.564001747487986,0.7772020725388601,0.4903846153846154,1.0
383,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
384,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
385,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
386,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
387,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
388,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
389,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
390,0.5552643075578856,0.7901554404145077,0.4052197802197801,1.0
391,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
392,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
393,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
394,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
395,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
396,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
397,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
398,0.6260375709916994,0.7176165803108808,0.5590659340659343,1.0
399,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
400,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
401,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
402,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
403,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
404,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
405,0.5993883792048931,0.7633851468048358,0.4876373626373627,1.0
406,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
407,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
408,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
409,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
410,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
411,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
412,0.6382699868938402,0.7918825561312608,0.4464285714285716,1.0
413,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
414,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
415,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
416,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
417,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
418,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
419,0.7177806902577546,0.5284974093264247,0.5288461538461537,1.0
420,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
421,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
422,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
423,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
424,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
425,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
426,0.6784622105723024,0.6373056994818652,0.5865384615384617,1.0
427,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
428,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
429,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
430,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
431,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
432,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
433,0.6771515945827873,0.5837651122625216,0.5412087912087915,1.0
